datetime,open,high,low,close,adj_close,volume
2004-01-12,112.55000305175781,113.25,112.36000061035156,113.22000122070312,76.24505615234375,31564100
2004-01-13,113.08999633789062,113.2300033569336,111.76000213623047,112.55999755859375,75.80060577392578,54239700
2004-01-14,112.76000213623047,113.66000366210938,112.66999816894531,113.5,76.43363952636719,30112800
2004-01-15,113.56999969482422,114.05999755859375,112.58000183105469,113.77999877929688,76.62218475341797,38408700
2004-01-16,114.04000091552734,114.30999755859375,113.62999725341797,114.2300033569336,76.92521667480469,31922700
2004-01-20,114.52999877929688,114.6500015258789,113.81999969482422,114.19999694824219,76.90499877929688,29863000
2004-01-21,114.12999725341797,115.30000305175781,113.72000122070312,115.0999984741211,77.51109313964844,30725000
2004-01-22,115.13999938964844,115.37999725341797,114.58000183105469,114.80000305175781,77.30907440185547,29888500
2004-01-23,115.0,115.37000274658203,113.94999694824219,114.43000030517578,77.05992126464844,44245300
2004-01-26,114.38999938964844,115.93000030517578,114.37999725341797,115.87000274658203,78.02961730957031,30460600
2004-01-27,115.75,116.5,114.6500015258789,114.68000030517578,77.2282485961914,35322800
2004-01-28,114.9800033569336,115.27999877929688,112.94000244140625,113.37000274658203,76.3460922241211,52621300
2004-01-29,113.55999755859375,113.8499984741211,112.55999755859375,113.4800033569336,76.420166015625,60117100
2004-01-30,113.5199966430664,113.72000122070312,113.08999633789062,113.4800033569336,76.420166015625,30984400
2004-02-02,113.69999694824219,114.68000030517578,113.12000274658203,113.97000122070312,76.75011444091797,38832400
2004-02-03,113.73999786376953,114.13999938964844,113.44000244140625,113.77999877929688,76.62218475341797,25093500
2004-02-04,113.19000244140625,113.7300033569336,112.79000091552734,112.8499984741211,75.99590301513672,39332600
2004-02-05,113.16999816894531,113.54000091552734,112.77999877929688,113.18000030517578,76.21812438964844,37226800
2004-02-06,113.41999816894531,114.69999694824219,113.19999694824219,114.44999694824219,77.07337188720703,37216000
2004-02-09,114.66999816894531,114.87000274658203,114.29000091552734,114.4800033569336,77.09356689453125,24851300
2004-02-10,114.27999877929688,115.13999938964844,114.26000213623047,114.8499984741211,77.34276580810547,27908100
2004-02-11,114.8499984741211,116.38999938964844,114.16999816894531,116.06999969482422,78.1643295288086,42965700
2004-02-12,115.97000122070312,116.2699966430664,115.58000183105469,115.6500015258789,77.88145446777344,27814700
2004-02-13,115.81999969482422,116.19999694824219,114.75,115.12999725341797,77.53132629394531,44739900
2004-02-17,115.8499984741211,116.43000030517578,115.7699966430664,116.16999816894531,78.23167419433594,23984300
2004-02-18,116.19999694824219,116.5999984741211,115.3499984741211,115.66000366210938,77.88821411132812,28618000
2004-02-19,116.33000183105469,116.38999938964844,115.05999755859375,115.2300033569336,77.59860229492188,51146200
2004-02-20,115.4800033569336,115.55999755859375,114.31999969482422,114.87999725341797,77.36292266845703,46728800
2004-02-23,115.22000122070312,115.26000213623047,114.16999816894531,114.58999633789062,77.16765594482422,36357000
2004-02-24,114.2699966430664,114.98999786376953,113.02999877929688,114.38999938964844,77.03297424316406,43953000
2004-02-25,114.45999908447266,115.05999755859375,114.31999969482422,114.87000274658203,77.356201171875,31213600
2004-02-26,114.61000061035156,115.29000091552734,114.33999633789062,114.94000244140625,77.4033203125,29683000
2004-02-27,115.19000244140625,115.73999786376953,114.62999725341797,115.0199966430664,77.45722198486328,39312000
2004-03-01,115.43000030517578,116.33999633789062,115.25,116.16000366210938,78.22492218017578,33130800
2004-03-02,115.94000244140625,116.97000122070312,115.2300033569336,115.4800033569336,77.76702117919922,38556400
2004-03-03,115.25,115.87000274658203,114.91999816894531,115.69000244140625,77.90843200683594,31346200
2004-03-04,115.72000122070312,116.0999984741211,115.5199966430664,115.98999786376953,78.11043548583984,21060000
2004-03-05,115.41999816894531,116.94999694824219,115.27999877929688,116.37999725341797,78.37308502197266,55905600
2004-03-08,116.33999633789062,116.62000274658203,114.91000366210938,114.95999908447266,77.41683959960938,39281600
2004-03-09,115.0999984741211,115.20999908447266,114.23999786376953,114.5,77.1070556640625,39746100
2004-03-10,114.72000122070312,114.7699966430664,112.55999755859375,112.58000183105469,75.81407928466797,67671800
2004-03-11,112.4000015258789,113.2699966430664,111.0999984741211,111.12000274658203,74.83087158203125,89134800
2004-03-12,111.7300033569336,112.70999908447266,111.58000183105469,112.58000183105469,75.81407928466797,54012200
2004-03-15,112.2699966430664,112.3499984741211,110.9000015258789,111.19999694824219,74.88472747802734,57677200
2004-03-16,111.77999877929688,112.05999755859375,110.83999633789062,111.79000091552734,75.28209686279297,59832600
2004-03-17,112.18000030517578,113.26000213623047,112.0999984741211,113.04000091552734,76.12384033203125,41607300
2004-03-18,112.69999694824219,113.2699966430664,111.93000030517578,113.06999969482422,76.14405822753906,60014300
2004-03-19,112.41000366210938,112.56999969482422,111.04000091552734,111.05999755859375,75.05265045166016,48636200
2004-03-22,110.54000091552734,110.56999969482422,109.0999984741211,109.6500015258789,74.09979248046875,62752100
2004-03-23,110.25,110.4000015258789,109.36000061035156,109.45999908447266,73.97137451171875,54080200
2004-03-24,109.58000183105469,110.13999938964844,108.8499984741211,109.55000305175781,74.03224182128906,51584300
2004-03-25,110.08000183105469,111.30000305175781,109.79000091552734,111.0,75.01213073730469,49873600
2004-03-26,110.95999908447266,111.79000091552734,110.80000305175781,111.02999877929688,75.03239440917969,37409500
2004-03-29,111.62999725341797,112.73999786376953,111.58000183105469,112.58999633789062,76.08661651611328,44113600
2004-03-30,112.30000305175781,113.06999969482422,112.22000122070312,112.97000122070312,76.3433837890625,39059900
2004-03-31,112.98999786376953,113.4000015258789,112.37999725341797,113.0999984741211,76.43124389648438,48517600
2004-04-01,113.06999969482422,113.87000274658203,113.05000305175781,113.77999877929688,76.89078521728516,45103800
2004-04-02,114.80999755859375,114.83999633789062,113.9000015258789,114.63999938964844,77.47196197509766,50987700
2004-04-05,114.45999908447266,115.37999725341797,114.44000244140625,115.2699966430664,77.89772033691406,30251800
2004-04-06,114.83000183105469,115.18000030517578,114.62000274658203,114.9000015258789,77.64767456054688,28420900
2004-04-07,114.94999694824219,114.9800033569336,114.11000061035156,114.62999725341797,77.46520233154297,45890500
2004-04-08,115.41000366210938,115.41000366210938,113.73999786376953,114.37000274658203,77.28951263427734,46929700
2004-04-12,114.58000183105469,115.08000183105469,114.56999969482422,114.81999969482422,77.59358978271484,23085200
2004-04-13,115.26000213623047,115.30000305175781,113.0199966430664,113.20999908447266,76.50556182861328,56210300
2004-04-14,112.61000061035156,113.63999938964844,112.55000305175781,113.38999938964844,76.62726593017578,62322300
2004-04-15,113.44999694824219,113.77999877929688,112.36000061035156,112.95999908447266,76.33663940429688,61602500
2004-04-16,113.37999725341797,114.05000305175781,112.9800033569336,113.83000183105469,76.92459869384766,47059200
2004-04-19,113.55000305175781,113.98999786376953,113.2699966430664,113.83000183105469,76.92459869384766,28277600
2004-04-20,114.08000183105469,114.31999969482422,111.77999877929688,111.91999816894531,75.63383483886719,53299400
2004-04-21,112.19999694824219,112.94999694824219,111.87000274658203,112.66999816894531,76.14066314697266,50177300
2004-04-22,112.4800033569336,114.66999816894531,112.44000244140625,114.25,77.20838928222656,62071500
2004-04-23,114.41999816894531,114.56999969482422,113.79000091552734,114.36000061035156,77.28273010253906,29395700
2004-04-26,114.5,114.94000244140625,113.5999984741211,114.19999694824219,77.17459869384766,35515200
2004-04-27,114.2300033569336,115.12000274658203,113.95999908447266,114.30000305175781,77.24222564697266,43485500
2004-04-28,113.88999938964844,114.01000213623047,112.5,112.81999969482422,76.24203491210938,50165800
2004-04-29,112.72000122070312,113.31999969482422,111.16000366210938,111.83000183105469,75.5730209350586,69687600
2004-04-30,112.16999816894531,112.37999725341797,110.9000015258789,110.95999908447266,74.9850845336914,48681400
2004-05-03,111.37000274658203,112.29000091552734,111.3499984741211,112.1500015258789,75.78924560546875,33758000
2004-05-04,112.25,113.26000213623047,111.66000366210938,112.05999755859375,75.72844696044922,51185100
2004-05-05,112.41000366210938,112.95999908447266,112.16000366210938,112.77999877929688,76.21499633789062,34405000
2004-05-06,112.0199966430664,112.58999633789062,111.0,111.80999755859375,75.55950164794922,54997000
2004-05-07,111.22000122070312,112.2300033569336,109.95999908447266,109.95999908447266,74.30929565429688,60950000
2004-05-10,109.44000244140625,109.75,108.36000061035156,108.83000183105469,73.545654296875,75279400
2004-05-11,109.45999908447266,110.05000305175781,109.33000183105469,109.75,74.16738891601562,48300600
2004-05-12,109.56999969482422,110.54000091552734,108.05999755859375,110.44999694824219,74.64042663574219,90830500
2004-05-13,109.76000213623047,110.80999755859375,109.62999725341797,109.98999786376953,74.32955932617188,57393700
2004-05-14,109.94999694824219,110.73999786376953,109.2699966430664,110.04000091552734,74.36331939697266,54123100
2004-05-17,108.88999938964844,109.5,108.41000366210938,109.0999984741211,73.72808837890625,55020400
2004-05-18,109.48999786376953,109.94000244140625,109.33000183105469,109.6500015258789,74.09979248046875,30193100
2004-05-19,110.5,111.18000030517578,109.1500015258789,109.2699966430664,73.84297180175781,54804100
2004-05-20,109.44999694824219,109.87000274658203,109.04000091552734,109.62000274658203,74.07952880859375,38082900
2004-05-21,109.97000122070312,110.55000305175781,109.47000122070312,109.80999755859375,74.20789337158203,47480400
2004-05-24,110.52999877929688,110.76000213623047,109.68000030517578,110.2699966430664,74.51878356933594,40961500
2004-05-25,109.9000015258789,111.9800033569336,109.5999984741211,111.8499984741211,75.58650970458984,48668000
2004-05-26,111.66000366210938,112.29000091552734,111.51000213623047,112.23999786376953,75.85008239746094,35977000
2004-05-27,112.54000091552734,113.02999877929688,112.05999755859375,112.87000274658203,76.27583312988281,45306900
2004-05-28,112.7300033569336,112.87999725341797,112.36000061035156,112.86000061035156,76.26907348632812,23367200
2004-06-01,112.45999908447266,112.86000061035156,111.87000274658203,112.70999908447266,76.16769409179688,41044700
2004-06-02,113.02999877929688,113.4800033569336,112.45999908447266,113.12999725341797,76.45155334472656,39774200
2004-06-03,112.80999755859375,113.19000244140625,112.06999969482422,112.08999633789062,75.74873352050781,38688300
2004-06-04,112.9800033569336,113.58000183105469,112.70999908447266,112.9800033569336,76.35016632080078,32739500
2004-06-07,113.43000030517578,114.80999755859375,113.41999816894531,114.69999694824219,77.51252746582031,31643800
2004-06-08,114.37000274658203,114.91999816894531,114.16999816894531,114.86000061035156,77.6206283569336,32846500
2004-06-09,114.51000213623047,114.69999694824219,113.72000122070312,113.79000091552734,76.89752960205078,36737600
2004-06-10,114.04000091552734,114.3499984741211,113.93000030517578,114.3499984741211,77.27600860595703,21711000
2004-06-14,113.81999969482422,113.8499984741211,112.87000274658203,113.22000122070312,76.51235961914062,34633000
2004-06-15,113.9000015258789,114.44999694824219,113.51000213623047,114.0199966430664,77.05296325683594,37445000
2004-06-16,114.0,114.19999694824219,113.69999694824219,114.0,77.03946685791016,26633400
2004-06-17,113.8499984741211,114.06999969482422,113.33000183105469,113.83000183105469,76.92459869384766,28402400
2004-06-18,113.2699966430664,114.22000122070312,113.18000030517578,113.62999725341797,77.06971740722656,31799800
2004-06-21,113.75,114.13999938964844,113.12999725341797,113.19999694824219,76.778076171875,25284000
2004-06-22,113.12999725341797,113.87999725341797,112.66999816894531,113.7699966430664,77.16468811035156,37334000
2004-06-23,113.61000061035156,114.83999633789062,113.41999816894531,114.75,77.829345703125,35580000
2004-06-24,114.55999755859375,114.93000030517578,114.26000213623047,114.38999938964844,77.5851821899414,35272100
2004-06-25,114.41000366210938,114.94000244140625,113.68000030517578,113.83999633789062,77.21214294433594,32837900
2004-06-28,114.5199966430664,114.61000061035156,113.41000366210938,113.44999694824219,76.94763946533203,40824500
2004-06-29,113.52999877929688,114.16999816894531,113.41999816894531,113.91999816894531,77.26638793945312,28418100
2004-06-30,114.06999969482422,114.79000091552734,113.6500015258789,114.52999877929688,77.68013000488281,52230600
2004-07-01,114.25,114.4000015258789,112.58000183105469,112.94000244140625,76.60173797607422,57734700
2004-07-02,113.16000366210938,113.29000091552734,112.5999984741211,112.87999725341797,76.56102752685547,34615100
2004-07-06,112.37000274658203,112.44999694824219,111.62999725341797,111.88999938964844,75.88955688476562,38698200
2004-07-07,111.80999755859375,112.56999969482422,111.75,112.22000122070312,76.11339569091797,29839800
2004-07-08,111.80999755859375,112.31999969482422,111.19999694824219,111.44000244140625,75.58438110351562,45291100
2004-07-09,111.72000122070312,111.94000244140625,111.37999725341797,111.7300033569336,75.78105163574219,27412900
2004-07-12,111.5199966430664,112.04000091552734,111.0,111.77999877929688,75.81495666503906,35691300
2004-07-13,111.91999816894531,112.0199966430664,111.5999984741211,111.86000061035156,75.8692398071289,26752000
2004-07-14,111.26000213623047,112.38999938964844,111.12000274658203,111.5199966430664,75.63861846923828,54089400
2004-07-15,111.73999786376953,111.91000366210938,110.69999694824219,110.80000305175781,75.15026092529297,38403500
2004-07-16,111.56999969482422,111.66999816894531,110.44000244140625,110.70999908447266,75.08920288085938,40871200
2004-07-19,110.75,110.95999908447266,109.98999786376953,110.23999786376953,74.77044677734375,39592800
2004-07-20,110.52999877929688,111.9000015258789,110.25,111.63999938964844,75.71996307373047,46679800
2004-07-21,111.81999969482422,112.05999755859375,109.44999694824219,109.58000183105469,74.3227767944336,56241100
2004-07-22,109.36000061035156,110.38999938964844,108.7699966430664,109.87999725341797,74.52629089355469,72477100
2004-07-23,109.62000274658203,109.70999908447266,108.69000244140625,108.95999908447266,73.90229034423828,49610500
2004-07-26,109.19000244140625,109.43000030517578,108.20999908447266,108.75,73.7598648071289,49679100
2004-07-27,109.05000305175781,110.11000061035156,108.97000122070312,109.7699966430664,74.45162963867188,51295100
2004-07-28,109.55000305175781,110.37000274658203,108.58999633789062,110.0999984741211,74.67547607421875,65862300
2004-07-29,110.54000091552734,110.87000274658203,110.0,110.56999969482422,74.99430847167969,52200500
2004-07-30,110.31999969482422,110.9000015258789,110.0999984741211,110.83999633789062,75.17740631103516,41581700
2004-08-02,110.19000244140625,111.36000061035156,110.05000305175781,111.06999969482422,75.33338928222656,38263100
2004-08-03,110.93000030517578,111.05999755859375,110.16000366210938,110.20999908447266,74.7501220703125,40948800
2004-08-04,109.88999938964844,110.75,109.63999938964844,110.19999694824219,74.74332427978516,40763200
2004-08-05,110.29000091552734,110.37999725341797,108.2699966430664,108.4000015258789,73.52246856689453,50772000
2004-08-06,107.62999725341797,107.95999908447266,106.62000274658203,106.8499984741211,72.47115325927734,74729000
2004-08-09,107.0199966430664,107.4800033569336,106.87000274658203,107.0,72.57290649414062,37476300
2004-08-10,107.30999755859375,108.41000366210938,107.26000213623047,108.37999725341797,73.50890350341797,55870600
2004-08-11,107.68000030517578,108.33000183105469,107.0999984741211,108.16000366210938,73.35965728759766,52933200
2004-08-12,107.68000030517578,107.94999694824219,106.62999725341797,106.9800033569336,72.559326171875,50015900
2004-08-13,107.0999984741211,107.3499984741211,106.58999633789062,107.19000244140625,72.70177459716797,41634700
2004-08-16,107.13999938964844,108.63999938964844,107.0999984741211,108.30000305175781,73.45464324951172,45731900
2004-08-17,108.75,109.27999877929688,108.52999877929688,108.91000366210938,73.86837005615234,40701600
2004-08-18,108.5199966430664,110.16999816894531,108.48999786376953,110.02999877929688,74.62799072265625,43165400
2004-08-19,109.80999755859375,110.0199966430664,109.18000030517578,109.70999908447266,74.41098022460938,39881600
2004-08-20,109.61000061035156,110.62999725341797,109.51000213623047,110.4800033569336,74.93324279785156,44870900
2004-08-23,110.55000305175781,110.7699966430664,110.05000305175781,110.19999694824219,74.74332427978516,33745100
2004-08-24,110.63999938964844,110.7300033569336,109.8499984741211,110.3499984741211,74.84504699707031,30453100
2004-08-25,110.33000183105469,111.2699966430664,109.9000015258789,111.0999984741211,75.35372924804688,38551400
2004-08-26,110.95999908447266,111.30999755859375,110.8499984741211,111.0999984741211,75.35372924804688,26629500
2004-08-27,111.19999694824219,111.62999725341797,111.05000305175781,111.44999694824219,75.59111022949219,24902900
2004-08-30,111.22000122070312,111.33999633789062,110.44999694824219,110.52999877929688,74.96714782714844,26726500
2004-08-31,110.66000366210938,111.16000366210938,110.0999984741211,111.11000061035156,75.36054229736328,44125300
2004-09-01,110.94999694824219,111.63999938964844,110.4800033569336,111.31999969482422,75.5029525756836,52778300
2004-09-02,111.23999786376953,112.69999694824219,111.23999786376953,112.58000183105469,76.35758209228516,42736600
2004-09-03,112.33000183105469,112.81999969482422,112.01000213623047,112.12000274658203,76.04557800292969,30480500
2004-09-07,112.54000091552734,113.12999725341797,112.31999969482422,112.86000061035156,76.54747772216797,37338800
2004-09-08,112.62000274658203,113.05999755859375,112.30999755859375,112.58000183105469,76.35758209228516,32963100
2004-09-09,112.56999969482422,112.87999725341797,112.02999877929688,112.4800033569336,76.28973388671875,34314800
2004-09-10,112.5199966430664,113.2699966430664,112.08000183105469,113.05999755859375,76.68311309814453,27900600
2004-09-13,113.30999755859375,113.73999786376953,113.01000213623047,113.43000030517578,76.93407440185547,44398100
2004-09-14,113.30000305175781,113.69000244140625,113.19000244140625,113.66000366210938,77.0900650024414,28048900
2004-09-15,113.30000305175781,113.36000061035156,112.68000030517578,112.80000305175781,76.50679016113281,38295000
2004-09-16,112.8499984741211,113.37000274658203,112.80000305175781,113.13999938964844,76.73738098144531,23911700
2004-09-17,112.94999694824219,113.36000061035156,112.69000244140625,113.1500015258789,77.06365203857422,33683000
2004-09-20,112.66999816894531,112.98999786376953,112.27999877929688,112.47000122070312,76.60050964355469,37149400
2004-09-21,112.75,113.47000122070312,112.54000091552734,112.95999908447266,76.93421173095703,40920800
2004-09-22,112.5,112.5199966430664,111.47000122070312,111.55000305175781,75.97386932373047,49042100
2004-09-23,111.5999984741211,111.69999694824219,110.94999694824219,110.94999694824219,75.56524658203125,44068700
2004-09-24,111.16999816894531,111.7300033569336,111.12999725341797,111.45999908447266,75.91259002685547,34981100
2004-09-27,111.0999984741211,111.19999694824219,110.58000183105469,110.75,75.42903900146484,39355100
2004-09-28,110.91000366210938,111.51000213623047,110.41000366210938,111.27999877929688,75.79000854492188,41662900
2004-09-29,111.20999908447266,111.8499984741211,111.0,111.83999633789062,76.17139434814453,33325700
2004-09-30,111.55000305175781,111.9800033569336,111.26000213623047,111.76000213623047,76.11693572998047,43536700
2004-10-01,112.26000213623047,113.6500015258789,112.20999908447266,113.6500015258789,77.40416717529297,62824300
2004-10-04,114.0999984741211,114.44000244140625,113.80000305175781,113.83999633789062,77.53353881835938,33082400
2004-10-05,113.8499984741211,114.16000366210938,113.54000091552734,113.9000015258789,77.57441711425781,36910600
2004-10-06,113.7699966430664,114.68000030517578,113.68000030517578,114.68000030517578,78.10568237304688,42297800
2004-10-07,114.37999725341797,114.4000015258789,113.36000061035156,113.44999694824219,77.26791381835938,39388800
2004-10-08,113.1500015258789,113.7699966430664,112.3499984741211,112.51000213623047,76.62773132324219,51872600
2004-10-11,112.77999877929688,113.0199966430664,112.63999938964844,112.97000122070312,76.94102478027344,20229100
2004-10-12,112.19999694824219,112.83000183105469,111.94000244140625,112.52999877929688,76.641357421875,41754700
2004-10-13,113.0,113.06999969482422,111.31999969482422,111.54000091552734,75.96710205078125,54212600
2004-10-14,111.68000030517578,111.93000030517578,110.58000183105469,110.63999938964844,75.35411834716797,64082200
2004-10-15,111.0199966430664,111.73999786376953,110.56999969482422,111.26000213623047,75.7763671875,63482200
2004-10-18,110.88999938964844,111.9000015258789,110.69999694824219,111.68000030517578,76.06245422363281,43535100
2004-10-19,112.0199966430664,112.2300033569336,110.58999633789062,110.73999786376953,75.4222183227539,55851900
2004-10-20,110.37999725341797,110.81999969482422,109.75,110.5199966430664,75.27239990234375,57118500
2004-10-21,110.79000091552734,111.31999969482422,110.20999908447266,111.23999786376953,75.76277160644531,53218300
2004-10-22,111.19000244140625,111.25,109.86000061035156,109.98999786376953,74.91140747070312,48752400
2004-10-25,109.75,110.12000274658203,109.3499984741211,109.86000061035156,74.82286834716797,43990900
2004-10-26,110.12999725341797,111.5999984741211,109.87999725341797,111.54000091552734,75.96710205078125,54337400
2004-10-27,111.37999725341797,113.0999984741211,111.12000274658203,112.87999725341797,76.87969970703125,73896000
2004-10-28,112.77999877929688,113.55999755859375,112.48999786376953,113.22000122070312,77.11128997802734,54413300
2004-10-29,113.12000274658203,113.63999938964844,112.9000015258789,113.19999694824219,77.0976791381836,48820200
2004-11-01,113.55999755859375,113.83999633789062,113.19999694824219,113.51000213623047,77.308837890625,36720900
2004-11-02,113.66999816894531,114.56999969482422,113.22000122070312,113.55000305175781,77.33605194091797,56210000
2004-11-03,115.02999877929688,115.36000061035156,114.23999786376953,114.9800033569336,78.30995178222656,76960200
2004-11-04,114.77999877929688,116.66999816894531,114.68000030517578,116.55000305175781,79.37928009033203,55350300
2004-11-05,117.05000305175781,117.63999938964844,116.48999786376953,117.27999877929688,79.8764419555664,63287200
2004-11-08,116.9800033569336,117.2300033569336,116.72000122070312,117.11000061035156,79.76069641113281,33863800
2004-11-09,117.08000183105469,117.5,116.76000213623047,116.87999725341797,79.60398864746094,44658100
2004-11-10,117.05999755859375,117.55000305175781,116.76000213623047,116.97000122070312,79.66532897949219,45265400
2004-11-11,117.18000030517578,118.12000274658203,117.0999984741211,117.86000061035156,80.27147674560547,37863200
2004-11-12,117.97000122070312,119.0,117.68000030517578,118.79000091552734,80.90489196777344,55583700
2004-11-15,118.5,118.7699966430664,118.2300033569336,118.7300033569336,81.10365295410156,35297900
2004-11-16,118.36000061035156,118.41000366210938,117.7300033569336,117.87999725341797,80.52301025390625,40028700
2004-11-17,118.37000274658203,119.13999938964844,118.06999969482422,118.58000183105469,81.00120544433594,54494000
2004-11-18,118.52999877929688,118.80000305175781,118.2300033569336,118.73999786376953,81.11050415039062,31854300
2004-11-19,118.69999694824219,118.72000122070312,117.13999938964844,117.41999816894531,80.20881652832031,54276500
2004-11-22,117.16999816894531,118.12000274658203,117.02999877929688,117.9800033569336,80.5913314819336,37560200
2004-11-23,117.93000030517578,118.26000213623047,117.37000274658203,118.16000366210938,80.71429443359375,41968800
2004-11-24,118.2699966430664,118.58999633789062,118.05000305175781,118.44000244140625,80.90554809570312,29724800
2004-11-26,118.51000213623047,118.9800033569336,118.30000305175781,118.3499984741211,80.8440933227539,15487700
2004-11-29,118.79000091552734,119.01000213623047,117.4800033569336,117.80999755859375,80.4751968383789,61460800
2004-11-30,118.0,118.23999786376953,117.63999938964844,117.88999938964844,80.52987670898438,53685200
2004-12-01,118.16000366210938,119.5,118.0999984741211,119.2300033569336,81.4451904296875,49898300
2004-12-02,119.0999984741211,119.87000274658203,119.01000213623047,119.33000183105469,81.51351928710938,60163500
2004-12-03,119.30999755859375,120.13999938964844,119.08999633789062,119.25,81.4588623046875,49067900
2004-12-06,119.20999908447266,119.63999938964844,118.83999633789062,119.20999908447266,81.43155670166016,33030500
2004-12-07,119.48999786376953,119.62000274658203,118.04000091552734,118.0999984741211,80.67329406738281,52047200
2004-12-08,118.20999908447266,118.81999969482422,118.01000213623047,118.79000091552734,81.14466094970703,43895100
2004-12-09,118.13999938964844,119.45999908447266,117.7300033569336,119.20999908447266,81.43155670166016,60922800
2004-12-10,118.91999816894531,119.55999755859375,118.8499984741211,119.33000183105469,81.51351928710938,47828600
2004-12-13,119.76000213623047,120.4000015258789,119.3499984741211,120.37000274658203,82.22392272949219,38541000
2004-12-14,120.18000030517578,120.95999908447266,120.18000030517578,120.79000091552734,82.51081085205078,41500700
2004-12-15,120.69999694824219,121.11000061035156,120.30999755859375,120.87999725341797,82.57231903076172,46699200
2004-12-16,120.72000122070312,121.23999786376953,120.04000091552734,120.80999755859375,82.52448272705078,51641800
2004-12-17,119.45999908447266,119.97000122070312,119.16000366210938,119.44000244140625,81.97406768798828,70761900
2004-12-20,119.75,120.29000091552734,119.16999816894531,119.47000122070312,81.99463653564453,47187400
2004-12-21,119.5999984741211,120.4800033569336,119.45999908447266,120.38999938964844,82.62606811523438,33094200
2004-12-22,120.37999725341797,121.08000183105469,120.30000305175781,120.68000030517578,82.82508850097656,31500700
2004-12-23,120.87000274658203,121.27999877929688,120.66000366210938,120.7699966430664,82.88685607910156,25646100
2004-12-27,121.19999694824219,121.36000061035156,120.38999938964844,120.5199966430664,82.71527099609375,29944100
2004-12-28,120.63999938964844,121.33000183105469,120.5999984741211,121.18000030517578,83.16826629638672,23422900
2004-12-29,121.08000183105469,121.4000015258789,120.94999694824219,121.36000061035156,83.29180145263672,22650600
2004-12-30,121.4000015258789,121.56999969482422,121.04000091552734,121.12999725341797,83.13394165039062,21076900
2004-12-31,121.30000305175781,121.66000366210938,120.80000305175781,120.87000274658203,82.95549774169922,28648800
2005-01-03,121.55999755859375,121.76000213623047,119.9000015258789,120.30000305175781,82.56430053710938,55748000
2005-01-04,120.45999908447266,120.54000091552734,118.44000244140625,118.83000183105469,81.55541229248047,69167600
2005-01-05,118.73999786376953,119.25,118.0,118.01000213623047,80.99260711669922,65667300
2005-01-06,118.44000244140625,119.1500015258789,118.26000213623047,118.61000061035156,81.40440368652344,47814700
2005-01-07,118.97000122070312,119.2300033569336,118.12999725341797,118.44000244140625,81.28776550292969,55847700
2005-01-10,118.33999633789062,119.45999908447266,118.33999633789062,119.0,81.6720962524414,56563300
2005-01-11,118.63999938964844,118.73999786376953,117.98999786376953,118.18000030517578,81.10929870605469,63099700
2005-01-12,118.4000015258789,118.83999633789062,117.5199966430664,118.56999969482422,81.37694549560547,72720500
2005-01-13,118.63999938964844,118.7300033569336,117.5,117.62000274658203,80.7249755859375,55537500
2005-01-14,117.97000122070312,118.52999877929688,117.76000213623047,118.23999786376953,81.15047454833984,42032500
2005-01-18,118.05000305175781,119.62000274658203,117.94999694824219,119.47000122070312,81.99463653564453,57391700
2005-01-19,119.43000030517578,119.5199966430664,118.20999908447266,118.22000122070312,81.1367416381836,54378900
2005-01-20,117.88999938964844,118.19999694824219,117.29000091552734,117.5,80.6426010131836,72049300
2005-01-21,117.79000091552734,118.0,116.6500015258789,116.77999877929688,80.14844512939453,63160400
2005-01-24,117.08999633789062,117.33999633789062,116.37000274658203,116.55000305175781,79.99059295654297,58441900
2005-01-25,116.91000366210938,117.47000122070312,116.72000122070312,116.87999725341797,80.217041015625,68245000
2005-01-26,117.31999969482422,117.5999984741211,117.04000091552734,117.2300033569336,80.45728302001953,57195100
2005-01-27,117.19000244140625,117.75,116.9800033569336,117.43000030517578,80.59454345703125,55878800
2005-01-28,117.48999786376953,117.55000305175781,116.61000061035156,117.43000030517578,80.59454345703125,60738900
2005-01-31,117.94999694824219,118.25,117.70999908447266,118.16000366210938,81.09556579589844,52532700
2005-02-01,118.25,119.08000183105469,118.0999984741211,118.91000366210938,81.61030578613281,49841200
2005-02-02,119.05999755859375,119.58999633789062,118.9000015258789,119.2699966430664,81.85737609863281,52468900
2005-02-03,119.05999755859375,119.16000366210938,118.56999969482422,118.95999908447266,81.6446304321289,48837100
2005-02-04,119.0,120.43000030517578,118.9800033569336,120.2300033569336,82.51627349853516,50024600
2005-02-07,120.25,120.5199966430664,119.95999908447266,120.06999969482422,82.40641784667969,45412000
2005-02-08,120.16999816894531,120.6500015258789,120.06999969482422,120.20999908447266,82.50252532958984,39263500
2005-02-09,120.41999816894531,120.48999786376953,119.25,119.30999755859375,81.8848648071289,55279400
2005-02-10,119.66000366210938,120.0199966430664,119.26000213623047,119.73999786376953,82.1799545288086,45858600
2005-02-11,119.69999694824219,121.04000091552734,119.45999908447266,120.7699966430664,82.88685607910156,53133000
2005-02-14,120.69000244140625,120.86000061035156,120.4800033569336,120.68000030517578,82.82508850097656,32432100
2005-02-15,120.80000305175781,121.43000030517578,120.68000030517578,121.12999725341797,83.13394165039062,43852700
2005-02-16,120.93000030517578,121.45999908447266,120.66999816894531,121.20999908447266,83.1888427734375,55523000
2005-02-17,121.2300033569336,121.33000183105469,120.22000122070312,120.2300033569336,82.51627349853516,58124000
